model,month,net_return_sum
tsmom_12,2023-08,-0.1059503113142853
tsmom_12,2023-09,0.10122013457534951
tsmom_12,2023-10,-0.20223395079694254
tsmom_12,2023-11,0.03575373323959972
tsmom_12,2023-12,-0.17297310224648987
tsmom_12,2024-01,-0.16435783906460263
tsmom_12,2024-02,0.05657942091234504
tsmom_12,2024-03,-0.2510974621688907
tsmom_12,2024-04,-0.0942147139095851
tsmom_12,2024-05,-0.2975275020328257
tsmom_12,2024-06,-0.1509355380447971
tsmom_12,2024-07,-0.36453270604599913
tsmom_12,2024-08,-0.2157015052042265
tsmom_12,2024-09,-0.08977687134420395
tsmom_12,2024-10,-0.12148978092382122
tsmom_12,2024-11,-0.08334241103656508
tsmom_12,2024-12,-0.2055725570900218
tsmom_12,2025-01,0.035602133698744036
tsmom_12,2025-02,-0.23347382987707202
tsmom_12,2025-03,-0.22396343994344264
tsmom_12,2025-04,-0.605757950173654
tsmom_12,2025-05,-0.1187425140758402
tsmom_12,2025-06,-0.15255066089778088
tsmom_12,2025-07,-0.0013586399782115899
tsmom_12,2025-08,0.2414942515948957
tsmom_12,2025-09,-0.27019724005426293
tsmom_12,2025-10,0.16263108180303645
tsmom_12,2025-11,-0.1346074617442644
tsmom_12,2025-12,0.3763683718552429
tsmom_12,2026-01,-0.48504073507239365
tsmom_12,2026-02,-0.07874488134328918
tsmom_12,2026-03,0.3122232806497583
tsmom_12,2026-04,-0.11196092069936285
tsmom_12,2026-05,-0.11763526340358631
tsmom_24,2021-07,0.41421302525816706
tsmom_24,2021-08,0.14766402000637976
tsmom_24,2021-09,-0.3441739168317236
tsmom_24,2021-10,0.10825741872332725
tsmom_24,2021-11,-0.4618125102473561
tsmom_24,2021-12,-0.1192163359665099
tsmom_24,2022-01,0.06363940573613303
tsmom_24,2022-02,-0.09855206005542891
tsmom_24,2022-03,-0.14933984467222264
tsmom_24,2022-04,0.1326302378198035
tsmom_24,2022-05,0.20349886737569525
tsmom_24,2022-06,-0.033796098826639184
tsmom_24,2022-07,-0.10067015163107829
tsmom_24,2022-08,0.1011991571921566
tsmom_24,2022-09,0.030138475978300393
tsmom_24,2022-10,0.5579510977341051
tsmom_24,2022-11,-0.6243776427746729
tsmom_24,2022-12,-0.38307007370456203
tsmom_24,2023-01,0.2708448820453693
tsmom_24,2023-02,-0.06590558595239161
tsmom_24,2023-03,-0.11684270003704067
tsmom_24,2023-04,-0.2745685063789895
tsmom_24,2023-05,-0.2725787268024395
tsmom_24,2023-06,-0.43494934922398887
tsmom_24,2023-07,-0.11922667388191881
tsmom_24,2023-08,0.13070159593026498
tsmom_24,2023-09,-0.20727695980291255
tsmom_24,2023-10,-0.190525623988929
tsmom_24,2023-11,0.02734754491440537
tsmom_24,2023-12,-0.20352040676986768
tsmom_24,2024-01,-0.25432669557623644
tsmom_24,2024-02,-0.13328544070536327
tsmom_24,2024-03,-0.38697872259893434
tsmom_24,2024-04,0.10131860441176758
tsmom_24,2024-05,-0.2550202213631323
tsmom_24,2024-06,0.0454524512104563
tsmom_24,2024-07,-0.2768720314590417
tsmom_24,2024-08,-0.05168422923670064
tsmom_24,2024-09,-0.0556265730490785
tsmom_24,2024-10,-0.2126391049424837
tsmom_24,2024-11,-0.1402311992506085
tsmom_24,2024-12,-0.09475838964025443
tsmom_24,2025-01,-0.04306846124296775
tsmom_24,2025-02,-0.3701082516464543
tsmom_24,2025-03,-0.29650801653710934
tsmom_24,2025-04,-0.9435195656095355
tsmom_24,2025-05,-0.065875621319511
tsmom_24,2025-06,-0.05039096220991387
tsmom_24,2025-07,0.053509064465594496
tsmom_24,2025-08,-0.20228288659953533
tsmom_24,2025-09,-0.30429336274608204
tsmom_24,2025-10,0.39285274766808104
tsmom_24,2025-11,-0.3994772480451958
tsmom_24,2025-12,0.2264302131427123
tsmom_24,2026-01,-0.31398149043660284
tsmom_24,2026-02,-0.0685850496477371
tsmom_24,2026-03,-0.2273668014656408
tsmom_24,2026-04,-0.1646596304994376
tsmom_24,2026-05,-0.0633549754148699
tsmom_48,2021-07,0.10132885296397522
tsmom_48,2021-08,0.11028230747908462
tsmom_48,2021-09,-0.2107639486709745
tsmom_48,2021-10,0.15533703636343504
tsmom_48,2021-11,-0.18240428295595468
tsmom_48,2021-12,0.0691964590337
tsmom_48,2022-01,0.1322298035431251
tsmom_48,2022-02,-0.2099214811813851
tsmom_48,2022-03,0.060816677045768965
tsmom_48,2022-04,0.7008987909148631
tsmom_48,2022-05,0.25164114451641195
tsmom_48,2022-06,-0.3809842899934147
tsmom_48,2022-07,-0.1492645828183992
tsmom_48,2022-08,-0.06286983164286869
tsmom_48,2022-09,-0.1950978822401513
tsmom_48,2022-10,0.06833000209205196
tsmom_48,2022-11,-1.0974544325650293
tsmom_48,2022-12,0.04861422054655487
tsmom_48,2023-01,0.30951035020663975
tsmom_48,2023-02,-0.2595293294969694
tsmom_48,2023-03,-0.28374489793363816
tsmom_48,2023-04,-0.14981282816572636
tsmom_48,2023-05,-0.10093983715311294
tsmom_48,2023-06,0.03775909946321719
tsmom_48,2023-07,-0.07896059144944273
tsmom_48,2023-08,0.13515525382368418
tsmom_48,2023-09,-0.029170311973803747
tsmom_48,2023-10,-0.16068489463460295
tsmom_48,2023-11,-0.1373175560701133
tsmom_48,2023-12,-0.18978192353226495
tsmom_48,2024-01,-0.2758770396054952
tsmom_48,2024-02,0.04040565172718782
tsmom_48,2024-03,-0.048495487534484696
tsmom_48,2024-04,0.1654314058818662
tsmom_48,2024-05,-0.08495740677909354
tsmom_48,2024-06,-0.06377712701757829
tsmom_48,2024-07,-0.14621944369439868
tsmom_48,2024-08,0.11251877190612429
tsmom_48,2024-09,0.06474079278295113
tsmom_48,2024-10,-0.014704121216850604
tsmom_48,2024-11,-0.20384073738428155
tsmom_48,2024-12,-0.1449321328023208
tsmom_48,2025-01,-0.0848650084029931
tsmom_48,2025-02,-0.213817456833637
tsmom_48,2025-03,-0.14639877222351566
tsmom_48,2025-04,-0.7508404312044323
tsmom_48,2025-05,-0.0652629393867276
tsmom_48,2025-06,-0.005950311686102903
tsmom_48,2025-07,0.16670618004352317
tsmom_48,2025-08,-0.15230834341330582
tsmom_48,2025-09,-0.10198122919155732
tsmom_48,2025-10,0.10794705096973309
tsmom_48,2025-11,-0.31517412818993673
tsmom_48,2025-12,0.2061476343882656
tsmom_48,2026-01,-0.056246934789579
tsmom_48,2026-02,-0.21315412925386587
tsmom_48,2026-03,0.17533435399279648
tsmom_48,2026-04,-0.3590732689289844
tsmom_48,2026-05,0.03669444674975839
tsmom_78,2021-07,-0.1943080030457541
tsmom_78,2021-08,0.14746711872961332
tsmom_78,2021-09,-0.08507155384066462
tsmom_78,2021-10,0.20346498780477626
tsmom_78,2021-11,-0.2485429430528303
tsmom_78,2021-12,-0.006759505173160791
tsmom_78,2022-01,-0.01277880995260319
tsmom_78,2022-02,-0.2510723569242665
tsmom_78,2022-03,0.046677097332553895
tsmom_78,2022-04,0.535562484183986
tsmom_78,2022-05,0.23125929800580655
tsmom_78,2022-06,-0.12625523737800107
tsmom_78,2022-07,-0.1527542440369759
tsmom_78,2022-08,-0.0834520565787396
tsmom_78,2022-09,0.023070425694095294
tsmom_78,2022-10,0.04338517291456978
tsmom_78,2022-11,-0.4111755480065999
tsmom_78,2022-12,0.06580123110845709
tsmom_78,2023-01,0.008445548386703389
tsmom_78,2023-02,-0.008402127327452793
tsmom_78,2023-03,-0.2385236541466273
tsmom_78,2023-04,-0.1807177945066141
tsmom_78,2023-05,0.04468431674936361
tsmom_78,2023-06,0.0348550618383454
tsmom_78,2023-07,0.00475487496969873
tsmom_78,2023-08,0.1086016167841364
tsmom_78,2023-09,0.1399798724344021
tsmom_78,2023-10,-0.09405864443284169
tsmom_78,2023-11,0.035278765943308
tsmom_78,2023-12,-0.005488478175870461
tsmom_78,2024-01,-0.3228011733554855
tsmom_78,2024-02,0.08785337751168969
tsmom_78,2024-03,-0.01086386189277569
tsmom_78,2024-04,-0.09144140425617482
tsmom_78,2024-05,-0.0373464767857291
tsmom_78,2024-06,-0.1345934722670509
tsmom_78,2024-07,-0.2646832930391078
tsmom_78,2024-08,0.14856714626125422
tsmom_78,2024-09,0.024558664862279003
tsmom_78,2024-10,-0.1473135482874224
tsmom_78,2024-11,-0.039488679444233794
tsmom_78,2024-12,-0.19858028957853477
tsmom_78,2025-01,-0.0430445085478081
tsmom_78,2025-02,-0.1013033039401755
tsmom_78,2025-03,-0.12286902455793422
tsmom_78,2025-04,-0.1118527506542843
tsmom_78,2025-05,0.20862292655667605
tsmom_78,2025-06,0.03750118808507401
tsmom_78,2025-07,0.03816645287847048
tsmom_78,2025-08,-0.14393899676097133
tsmom_78,2025-09,-0.004919328521816801
tsmom_78,2025-10,0.18543130378307
tsmom_78,2025-11,-0.22895935911861706
tsmom_78,2025-12,0.3418738381302102
tsmom_78,2026-01,-0.0440329574732865
tsmom_78,2026-02,-0.15260761452332686
tsmom_78,2026-03,0.1579284633675012
tsmom_78,2026-04,-0.30463768565305127
tsmom_78,2026-05,-0.025128251319115304
